company,title,gender,race,bins,country,region,totalyearlycompensation,yearsofexperience,yearsatcompany,education
other,Software Engineer,Male,Asian,L6,Taiwan,Eastern Asia,265000,15.0,1.0,4.0
SAP,Product Manager,Male,White,L6,Germany,Western Europe,124000,13.0,11.0,3.0
other,Software Engineer,Male,Unknown,L6,Taiwan,Eastern Asia,99000,8.0,1.0,4.0
other,Software Engineer,Male,Asian,L6,Taiwan,Eastern Asia,85000,10.0,3.0,4.0
other,Mechanical Engineer,Male,White,L6,USA,USA,90000,1.0,1.0,4.0
SAP,Product Manager,Female,Asian,L6,India,India,135000,23.0,6.0,4.0
SAP,Software Engineer,Male,Unknown,L6,USA,USA,260000,10.0,0.0,4.0
SAP,Software Engineer,Female,Asian,L6,USA,USA,220000,16.0,6.0,4.0
SAP,Software Engineering Manager,Male,Asian,L6,USA,USA,242000,22.0,6.0,3.0
other,Software Engineer,Other,Unknown,L7,USA,USA,290000,18.0,3.0,3.0
SAP,Software Engineer,Other,Unknown,L7,USA,USA,280000,18.0,2.0,4.0
PayPal,Software Engineer,Male,Asian,L1,India,India,33000,3.0,0.0,3.0
other,Software Engineer,Male,White,L5,USA,USA,153000,15.0,10.0,3.0
SAP,Software Engineer,Male,Asian,L5,USA,USA,151000,7.0,0.0,4.0
other,Software Engineer,Male,Unknown,L7,USA,USA,300000,5.0,4.0,3.0
other,Software Engineer,Male,Asian,L7,USA,USA,200000,20.0,2.0,4.0
other,Software Engineer,Male,White,L7,USA,USA,170000,10.0,1.0,3.0
SAP,Solution Architect,Male,White,L7,USA,USA,360000,15.0,15.0,4.0
other,Software Engineer,Male,Two Or More,L7,USA,USA,530000,11.0,1.0,3.0
other,Software Engineer,Other,Unknown,L7,USA,USA,293000,3.0,3.0,3.0
other,Software Engineer,Other,Unknown,L7,USA,USA,403000,3.0,3.0,3.0
SAP,Product Manager,Male,Asian,L7,USA,USA,340000,21.0,18.0,3.0
other,Software Engineer,Other,Black,L7,USA,USA,255000,6.0,3.0,3.0
other,Software Engineer,Other,Unknown,L7,USA,USA,455000,4.0,0.0,4.0
Walmart Labs,Software Engineer,Other,Unknown,L7,USA,USA,228000,5.0,3.0,4.0
other,Software Engineer,Other,Unknown,L7,USA,USA,402000,2.0,2.0,3.0
other,Software Engineer,Other,Unknown,L7,USA,USA,355000,5.0,2.0,4.0
other,Software Engineer,Male,White,L7,USA,USA,225000,4.0,2.0,3.0
other,Data Scientist,Male,Asian,L7,USA,USA,375000,5.0,0.0,5.0
other,Software Engineer,Male,Two Or More,L7,USA,USA,350000,3.0,0.0,3.0
other,Software Engineer,Male,White,L7,USA,USA,233000,14.0,1.0,3.0
SAP,Solution Architect,Male,White,L7,USA,USA,363000,18.0,15.0,4.0
other,Hardware Engineer,Other,Unknown,L7,USA,USA,370000,7.0,1.0,3.0
other,Software Engineer,Male,White,L7,USA,USA,435000,7.0,0.0,3.0
other,Software Engineer,Male,Asian,L7,USA,USA,275000,17.0,4.0,3.0
other,Software Engineer,Male,Unknown,L7,USA,USA,254000,18.0,4.0,3.0
other,Software Engineer,Other,Unknown,L7,USA,USA,590000,10.0,3.0,4.0
other,Data Scientist,Other,Unknown,L7,USA,USA,680000,6.0,1.0,4.0
SAP,Sales,Male,Unknown,L7,USA,USA,320000,16.0,16.0,4.0
other,Software Engineer,Male,White,L7,USA,USA,350000,12.0,0.0,3.0
other,Software Engineer,Other,Unknown,L7,USA,USA,315000,5.0,0.0,4.0
other,Software Engineer,Male,White,L7,United Kingdom,UK&IRE,85000,5.0,5.0,3.0
other,Software Engineer,Other,Unknown,L7,USA,USA,450000,7.0,3.0,4.0
other,Software Engineer,Male,White,L7,USA,USA,108000,9.0,3.0,4.0
other,Software Engineer,Male,White,L7,USA,USA,450000,10.0,0.0,4.0
other,Software Engineer,Male,Asian,L7,USA,USA,445000,12.0,0.0,3.0
other,Software Engineer,Male,White,L7,USA,USA,378000,14.0,0.0,3.0
SAP,Software Engineer,Male,Asian,L7,USA,USA,205000,10.0,8.0,4.0
other,Software Engineer,Male,Asian,L7,USA,USA,91000,2.0,2.0,4.0
other,Software Engineer,Male,White,L7,USA,USA,350000,10.0,2.0,3.0
other,Solution Architect,Male,White,L7,USA,USA,252000,25.0,3.0,3.0
other,Software Engineer,Male,Unknown,L8,USA,USA,775000,10.0,7.0,3.0
other,Software Engineering Manager,Other,Unknown,L8,USA,USA,485000,9.0,2.0,4.0
other,Hardware Engineer,Other,Unknown,L8,USA,USA,304000,16.0,10.0,4.0
other,Software Engineer,Other,Unknown,L8,USA,USA,450000,10.0,2.0,4.0
other,Hardware Engineer,Other,Unknown,L8,USA,USA,229000,11.0,4.0,4.0
other,Software Engineer,Male,White,L8,USA,USA,210000,24.0,5.0,3.0
other,Software Engineer,Male,Two Or More,L8,USA,USA,526000,8.0,4.0,3.0
other,Software Engineer,Male,White,L8,USA,USA,260000,18.0,18.0,3.0
other,Software Engineer,Male,Asian,L8,USA,USA,440000,10.0,3.0,4.0
other,Software Engineer,Other,Unknown,L8,USA,USA,620000,6.0,1.0,4.0
other,Product Manager,Male,Two Or More,L8,USA,USA,365000,5.0,2.0,3.0
other,Software Engineering Manager,Other,Unknown,L8,USA,USA,425000,16.0,13.0,3.0
other,Software Engineer,Male,Unknown,L8,USA,USA,440000,12.0,3.0,4.0
other,Software Engineer,Other,Unknown,L8,USA,USA,290000,15.0,13.0,3.0
other,Hardware Engineer,Male,White,L8,USA,USA,301000,20.0,12.0,3.0
Qualcomm,Software Engineering Manager,Male,White,L8,USA,USA,389000,24.0,14.0,4.0
other,Product Manager,Male,White,L7,USA,USA,255000,11.0,1.0,4.0
other,Software Engineer,Male,White,L7,USA,USA,85000,5.0,5.0,3.0
other,Recruiter,Male,Two Or More,L7,USA,USA,130000,26.0,5.0,3.0
other,Hardware Engineer,Other,Unknown,L7,USA,USA,450000,15.0,6.0,3.0
other,Software Engineer,Male,White,L7,USA,USA,823000,8.0,4.0,3.0
other,Product Manager,Other,Unknown,L4,USA,USA,165000,7.0,7.0,4.0
other,Software Engineer,Male,Asian,L4,Singapore,South-Eastern Asia,117000,2.0,0.0,3.0
other,Software Engineer,Male,Asian,L4,Singapore,South-Eastern Asia,68000,6.0,0.0,3.0
other,Product Manager,Male,Asian,L6,USA,USA,193000,6.0,3.0,5.0
other,Software Engineer,Male,Asian,L6,USA,USA,371000,7.0,2.0,5.0
other,Product Manager,Male,Asian,L6,USA,USA,253000,10.0,0.0,4.0
other,Software Engineer,Male,Asian,L6,Singapore,South-Eastern Asia,141000,4.0,1.0,4.0
other,Software Engineer,Other,Unknown,L6,USA,USA,240000,5.0,0.0,4.0
other,Software Engineer,Male,Asian,L6,USA,USA,209000,2.0,0.0,5.0
other,Software Engineer,Male,Asian,L1,India,India,14000,0.0,0.0,3.0
other,Hardware Engineer,Male,Asian,L1,India,India,23000,2.0,2.0,3.0
Cisco,Solution Architect,Male,Asian,L6,USA,USA,185000,11.0,11.0,3.0
other,Software Engineer,Other,Unknown,L10,USA,USA,1150000,12.0,2.0,4.0
other,Software Engineer,Other,Unknown,L10,USA,USA,1200000,15.0,4.0,4.0
other,Software Engineer,Other,Unknown,L10,USA,USA,1290000,10.0,0.0,4.0
other,Software Engineer,Other,Unknown,L10,USA,USA,1220000,15.0,0.0,4.0
Capital One,Software Engineer,Other,Unknown,L4,USA,USA,111000,1.0,1.0,3.0
Bloomberg,Software Engineering Manager,Male,Asian,L6,USA,USA,335000,19.0,9.0,3.0
other,Software Engineer,Male,White,L6,Russia,Central Asia,65000,5.0,3.0,3.0
other,Software Engineer,Male,Asian,L6,Canada,Canada,117000,4.0,4.0,3.0
Bloomberg,Software Engineering Manager,Male,Asian,L8,USA,USA,375000,15.0,15.0,4.0
Bloomberg,Software Engineering Manager,Male,Asian,L6,USA,USA,395000,9.0,9.0,3.0
other,Software Engineer,Male,White,L6,USA,USA,248000,5.0,2.0,3.0
Accenture,Software Engineer,Female,Unknown,L6,United Kingdom,UK&IRE,60000,8.0,5.0,4.0
Bloomberg,Software Engineering Manager,Other,Unknown,L6,USA,USA,375000,10.0,10.0,4.0
Walmart Labs,Software Engineer,Male,Asian,L7,USA,USA,269000,15.0,2.0,3.0
Walmart Labs,Data Scientist,Other,Unknown,L8,USA,USA,366000,12.0,6.0,4.0
other,Software Engineer,Other,Unknown,L5,USA,USA,179000,1.0,1.0,4.0
other,Software Engineer,Female,Asian,L5,USA,USA,114000,0.0,0.0,4.0
other,Software Engineer,Male,Asian,L5,USA,USA,243000,2.0,0.0,4.0
other,Product Manager,Male,Unknown,L5,USA,USA,179000,2.0,2.0,4.0
other,Software Engineer,Male,Asian,L5,Canada,Canada,88000,2.0,2.0,3.0
other,Software Engineer,Female,White,L5,USA,USA,131000,3.0,3.0,4.0
other,Software Engineer,Male,White,L5,Canada,Canada,142000,3.0,0.0,4.0
other,Software Engineer,Male,Asian,L6,USA,USA,250000,3.0,0.0,3.0
other,Software Engineer,Other,Unknown,L6,USA,USA,265000,3.0,3.0,4.0
other,Product Manager,Male,Asian,L6,Canada,Canada,252000,6.0,2.0,4.0
other,Software Engineer,Other,Unknown,L6,USA,USA,215000,5.0,3.0,3.0
other,Recruiter,Male,White,L6,United Kingdom,UK&IRE,112000,8.0,1.0,1.0
other,Product Manager,Male,White,L7,USA,USA,280000,5.0,1.0,3.0
other,Product Manager,Male,White,L7,USA,USA,280000,5.0,1.0,3.0
other,Software Engineer,Male,White,L6,USA,USA,251000,13.0,2.0,3.0
other,Software Engineer,Other,Unknown,L6,India,India,85000,15.0,6.0,4.0
other,Software Engineer,Male,White,L5,Israel,Middle East,132000,8.0,1.0,3.0
other,Software Engineering Manager,Male,White,L5,Israel,Middle East,340000,12.0,5.0,3.0
other,Software Engineer,Male,White,L6,USA,USA,250000,4.0,3.0,4.0
other,Software Engineer,Male,Asian,L5,India,India,76000,8.0,0.0,3.0
other,Software Engineer,Male,White,L6,USA,USA,140000,6.0,2.0,3.0
other,Software Engineer,Other,Unknown,L5,Canada,Canada,82000,9.0,9.0,3.0
other,Software Engineer,Other,Unknown,L5,Israel,Middle East,130000,13.0,6.0,4.0
other,Software Engineer,Other,Unknown,L3,USA,USA,99000,4.0,3.0,3.0
other,Software Engineer,Male,Unknown,L3,USA,USA,87000,2.0,2.0,3.0
other,Software Engineer,Male,White,L3,Canada,Canada,61000,3.0,2.0,1.0
other,Software Engineering Manager,Male,White,L5,Israel,Middle East,180000,20.0,15.0,4.0
other,Software Engineer,Other,Unknown,L3,USA,USA,160000,15.0,3.0,4.0
other,Technical Program Manager,Male,Asian,L3,India,India,14000,5.0,2.0,4.0
other,Software Engineer,Other,Unknown,L6,USA,USA,250000,10.0,1.0,4.0
other,Software Engineer,Other,Unknown,L3,USA,USA,95000,10.0,3.0,3.0
other,Software Engineer,Male,Asian,L3,India,India,52000,10.0,2.0,3.0
Cisco,Software Engineer,Female,Asian,L6,USA,USA,250000,10.0,10.0,4.0
Cisco,Software Engineer,Other,Unknown,L6,USA,USA,238000,26.0,5.0,3.0
Cisco,Software Engineer,Male,Asian,L6,USA,USA,265000,13.0,13.0,3.0
Cisco,Software Engineer,Other,Unknown,L6,USA,USA,270000,11.0,11.0,4.0
Cisco,Software Engineer,Male,Asian,L6,USA,USA,238000,14.0,13.0,4.0
Cisco,Software Engineer,Male,Asian,L6,USA,USA,192000,10.0,6.0,4.0
Cisco,Software Engineer,Male,Hispanic,L6,USA,USA,209000,21.0,7.0,3.0
Cisco,Software Engineer,Other,Unknown,L6,USA,USA,285000,11.0,5.0,4.0
Cisco,Software Engineer,Male,Asian,L6,USA,USA,240000,11.0,11.0,4.0
Cisco,Software Engineer,Male,White,L6,USA,USA,157000,35.0,22.0,3.0
other,Software Engineer,Male,Asian,L7,USA,USA,300000,20.0,6.0,4.0
Cisco,Software Engineer,Other,Unknown,L8,USA,USA,360000,20.0,3.0,4.0
Cisco,Software Engineer,Female,Asian,L8,USA,USA,362000,20.0,15.0,4.0
Cisco,Software Engineer,Other,Unknown,L8,USA,USA,365000,20.0,10.0,5.0
other,Software Engineer,Other,Unknown,L2,Taiwan,Eastern Asia,52000,8.0,8.0,4.0
other,Solution Architect,Male,Two Or More,L6,USA,USA,215000,10.0,0.0,3.0
Bloomberg,Technical Program Manager,Other,Unknown,L7,USA,USA,256000,15.0,5.0,4.0
other,Data Scientist,Male,Asian,L1,India,India,25000,6.0,2.0,4.0
Dell Technologies,Software Engineer,Male,Asian,L7,USA,USA,291000,20.0,6.0,4.0
PayPal,Software Engineer,Other,Unknown,L5,USA,USA,181000,1.0,1.0,4.0
PayPal,Software Engineer,Other,Unknown,L5,USA,USA,160000,2.0,2.0,3.0
Goldman Sachs,Software Engineer,Female,Asian,L5,USA,USA,150000,2.0,2.0,4.0
other,Software Engineer,Other,Unknown,L3,USA,USA,78000,0.0,0.0,3.0
other,Software Engineer,Other,Unknown,L3,USA,USA,85000,0.0,0.0,3.0
other,Software Engineering Manager,Other,Unknown,L9,USA,USA,560000,25.0,3.0,3.0
other,Technical Program Manager,Male,Asian,L1,India,India,16000,10.0,6.0,3.0
other,Software Engineer,Male,Asian,L1,India,India,15000,6.0,4.0,3.0
other,Hardware Engineer,Male,Asian,L3,Taiwan,Eastern Asia,90000,10.0,0.0,3.0
other,Software Engineer,Male,Asian,L3,USA,USA,76000,1.0,1.0,3.0
other,Software Engineering Manager,Male,White,L7,USA,USA,230000,14.0,1.0,5.0
Bloomberg,Software Engineering Manager,Male,White,L7,USA,USA,400000,10.0,10.0,4.0
Bloomberg,Software Engineering Manager,Other,Unknown,L7,USA,USA,370000,10.0,10.0,4.0
Cisco,Software Engineer,Male,Asian,L7,USA,USA,270000,15.0,12.0,4.0
other,Software Engineering Manager,Female,Asian,L8,USA,USA,458000,8.0,2.0,4.0
other,Software Engineer,Other,Unknown,L3,USA,USA,83000,1.0,0.0,3.0
other,Product Manager,Male,Unknown,L5,USA,USA,130000,6.0,6.0,3.0
Expedia,Technical Program Manager,Female,Two Or More,L6,USA,USA,181000,14.0,0.0,4.0
other,Human Resources,Male,White,L8,USA,USA,372000,20.0,1.0,4.0
other,Software Engineer,Male,Asian,L4,Canada,Canada,119000,11.0,10.0,3.0
other,Software Engineer,Male,Unknown,L4,Canada,Canada,108000,3.0,2.0,4.0
other,Software Engineer,Male,Unknown,L4,Canada,Canada,113000,10.0,0.0,3.0
other,Software Engineer,Other,Unknown,L4,Canada,Canada,97000,1.0,1.0,3.0
other,Software Engineer,Male,Unknown,L3,Canada,Canada,86000,2.0,0.0,3.0
other,Mechanical Engineer,Male,Unknown,L1,Hungary,Eastern Europe,10000,2.0,2.0,3.0
other,Software Engineer,Male,White,L5,USA,USA,150000,10.0,9.0,3.0
other,Software Engineering Manager,Other,Unknown,L5,USA,USA,201000,7.0,3.0,3.0
other,Software Engineer,Male,White,L5,USA,USA,138000,2.0,2.0,3.0
other,Software Engineer,Other,Unknown,L5,USA,USA,165000,10.0,3.0,4.0
other,Software Engineer,Male,White,L5,USA,USA,175000,7.0,6.0,3.0
other,Software Engineer,Female,Asian,L5,USA,USA,129000,9.0,8.0,3.0
other,Product Designer,Female,Unknown,L4,USA,USA,115000,3.0,3.0,3.0
other,Product Manager,Other,Unknown,L3,USA,USA,85000,1.0,0.0,3.0
other,Technical Program Manager,Female,White,L3,USA,USA,85000,3.0,3.0,3.0
other,Product Manager,Male,Asian,L6,USA,USA,242000,6.0,5.0,4.0
other,Software Engineer,Male,White,L4,USA,USA,114000,4.0,2.0,4.0
other,Technical Program Manager,Male,Asian,L6,USA,USA,350000,20.0,3.0,4.0
JPMorgan Chase,Software Engineering Manager,Other,Unknown,L6,United Kingdom,UK&IRE,217000,15.0,1.0,4.0
other,Software Engineering Manager,Other,Unknown,L6,United Kingdom,UK&IRE,238000,12.0,2.0,4.0
other,Software Engineer,Other,Unknown,L6,United Kingdom,UK&IRE,115000,5.0,5.0,4.0
other,Software Engineer,Other,Unknown,L6,USA,USA,175000,5.0,3.0,3.0
JPMorgan Chase,Software Engineer,Male,Asian,L6,USA,USA,191000,18.0,7.0,3.0
other,Product Manager,Other,Unknown,L6,Canada,Canada,94000,10.0,0.0,4.0
Goldman Sachs,Software Engineer,Male,Unknown,L6,USA,USA,450000,20.0,8.0,4.0
Goldman Sachs,Management Consultant,Male,White,L6,USA,USA,129000,6.0,6.0,3.0
JPMorgan Chase,Software Engineer,Male,Two Or More,L6,USA,USA,230000,7.0,7.0,4.0
Goldman Sachs,Software Engineering Manager,Male,White,L6,USA,USA,275000,14.0,5.0,3.0
Goldman Sachs,Software Engineer,Male,Asian,L6,India,India,74000,5.0,5.0,4.0
Goldman Sachs,Software Engineering Manager,Other,Unknown,L6,USA,USA,240000,13.0,9.0,4.0
Goldman Sachs,Software Engineer,Male,Asian,L6,USA,USA,200000,11.0,1.0,4.0
Goldman Sachs,Software Engineer,Male,Unknown,L6,USA,USA,177000,7.0,4.0,4.0
Goldman Sachs,Software Engineering Manager,Other,Unknown,L6,USA,USA,257000,9.0,9.0,4.0
Goldman Sachs,Data Scientist,Other,Unknown,L6,USA,USA,216000,6.0,6.0,3.0
JPMorgan Chase,Software Engineer,Male,Asian,L6,India,India,80000,18.0,5.0,3.0
Goldman Sachs,Software Engineer,Female,White,L6,USA,USA,178000,5.0,5.0,3.0
Goldman Sachs,Software Engineer,Male,Asian,L6,India,India,60000,10.0,7.0,3.0
other,Software Engineering Manager,Other,Unknown,L6,USA,USA,275000,15.0,5.0,4.0
other,Software Engineering Manager,Other,Unknown,L6,USA,USA,196000,9.0,7.0,4.0
Goldman Sachs,Software Engineer,Other,Unknown,L6,USA,USA,148000,18.0,7.0,4.0
Goldman Sachs,Software Engineer,Male,Hispanic,L6,USA,USA,225000,6.0,2.0,3.0
other,Software Engineer,Female,Asian,L6,USA,USA,175000,8.0,5.0,4.0
other,Software Engineer,Other,Unknown,L6,USA,USA,222000,12.0,2.0,4.0
other,Software Engineering Manager,Male,Asian,L6,USA,USA,142000,18.0,10.0,3.0
Goldman Sachs,Software Engineer,Male,Asian,L6,India,India,49000,10.0,7.0,3.0
Goldman Sachs,Software Engineer,Male,Unknown,L6,USA,USA,216000,6.0,6.0,3.0
other,Human Resources,Female,Unknown,L6,USA,USA,300000,28.0,6.0,4.0
Goldman Sachs,Technical Program Manager,Other,Unknown,L6,USA,USA,260000,15.0,1.0,4.0
Goldman Sachs,Software Engineer,Other,Unknown,L6,USA,USA,230000,6.0,6.0,3.0
Goldman Sachs,Software Engineer,Male,White,L6,USA,USA,179000,6.0,5.0,3.0
JPMorgan Chase,Software Engineer,Female,Asian,L6,USA,USA,163000,13.0,3.0,4.0
JPMorgan Chase,Software Engineer,Male,White,L6,USA,USA,213000,8.0,5.0,3.0
Goldman Sachs,Software Engineer,Male,Asian,L6,India,India,112000,15.0,2.0,3.0
other,Software Engineering Manager,Other,Unknown,L6,USA,USA,155000,16.0,13.0,4.0
other,Software Engineer,Other,Unknown,L6,USA,USA,255000,8.0,2.0,4.0
other,Software Engineer,Other,Unknown,L6,USA,USA,170000,3.0,3.0,4.0
other,Technical Program Manager,Male,Asian,L6,USA,USA,216000,20.0,5.0,4.0
other,Software Engineer,Other,Unknown,L6,Canada,Canada,135000,13.0,0.0,4.0
JPMorgan Chase,Technical Program Manager,Other,Unknown,L6,USA,USA,126000,7.0,7.0,3.0
other,Software Engineering Manager,Male,Asian,L6,USA,USA,145000,12.0,5.0,4.0
other,Software Engineer,Other,Unknown,L6,USA,USA,175000,7.0,3.0,3.0
JPMorgan Chase,Software Engineer,Male,White,L6,USA,USA,170000,10.0,1.0,4.0
other,Software Engineer,Male,Asian,L6,USA,USA,243000,16.0,12.0,4.0
other,Data Scientist,Other,Unknown,L6,USA,USA,210000,6.0,2.0,4.0
JPMorgan Chase,Software Engineer,Male,Unknown,L6,Ireland,UK&IRE,150000,10.0,1.0,4.0
other,Software Engineer,Male,Asian,L6,USA,USA,132000,10.0,5.0,4.0
Goldman Sachs,Software Engineer,Male,Asian,L6,India,India,73000,4.0,4.0,4.0
other,Human Resources,Other,Unknown,L6,USA,USA,150000,10.0,6.0,4.0
Goldman Sachs,Software Engineer,Male,Asian,L6,USA,USA,180000,11.0,6.0,3.0
other,Software Engineer,Male,Asian,L6,USA,USA,180000,10.0,2.0,4.0
other,Software Engineer,Male,Asian,L6,USA,USA,180000,10.0,2.0,4.0
Goldman Sachs,Software Engineer,Other,Unknown,L6,India,India,85000,7.0,1.0,3.0
JPMorgan Chase,Sales,Male,Black,L6,USA,USA,175000,13.0,1.0,4.0
Goldman Sachs,Software Engineer,Male,White,L6,USA,USA,149000,19.0,7.0,3.0
other,Software Engineer,Other,Unknown,L6,USA,USA,110000,3.0,1.0,4.0
JPMorgan Chase,Data Scientist,Male,White,L6,USA,USA,253000,8.0,4.0,5.0
JPMorgan Chase,Product Manager,Male,White,L6,USA,USA,138000,5.0,3.0,3.0
other,Software Engineer,Other,Unknown,L6,USA,USA,190000,9.0,4.0,4.0
JPMorgan Chase,Software Engineering Manager,Other,Unknown,L6,USA,USA,230000,17.0,6.0,4.0
other,Product Manager,Female,Asian,L6,USA,USA,163000,18.0,6.0,4.0
JPMorgan Chase,Software Engineer,Male,White,L6,United Kingdom,UK&IRE,92000,7.0,7.0,3.0
other,Product Manager,Other,Unknown,L6,USA,USA,170000,6.0,1.0,3.0
JPMorgan Chase,Software Engineer,Male,Asian,L6,USA,USA,157000,14.0,6.0,4.0
Goldman Sachs,Software Engineering Manager,Other,Unknown,L6,USA,USA,225000,6.0,6.0,3.0
other,Software Engineer,Male,Asian,L6,USA,USA,300000,7.0,1.0,4.0
other,Software Engineer,Male,White,L6,USA,USA,134000,5.0,5.0,3.0
other,Software Engineer,Male,Asian,L6,USA,USA,135000,3.0,3.0,3.0
JPMorgan Chase,Product Manager,Male,Asian,L6,Singapore,South-Eastern Asia,134000,8.0,1.0,3.0
Goldman Sachs,Software Engineer,Male,White,L6,USA,USA,210000,6.0,3.0,3.0
Goldman Sachs,Software Engineer,Other,Unknown,L6,India,India,100000,15.0,10.0,4.0
Goldman Sachs,Data Scientist,Male,White,L6,USA,USA,500000,11.0,6.0,4.0
JPMorgan Chase,Software Engineer,Male,Hispanic,L6,USA,USA,185000,9.0,0.0,3.0
Goldman Sachs,Software Engineer,Male,Black,L6,USA,USA,145000,18.0,9.0,4.0
JPMorgan Chase,Software Engineer,Female,White,L6,United Kingdom,UK&IRE,144000,9.0,2.0,4.0
JPMorgan Chase,Software Engineer,Female,White,L6,United Kingdom,UK&IRE,144000,9.0,3.0,4.0
JPMorgan Chase,Software Engineer,Female,White,L6,United Kingdom,UK&IRE,144000,9.0,3.0,4.0
JPMorgan Chase,Software Engineer,Male,Asian,L6,USA,USA,137000,10.0,8.0,3.0
other,Software Engineer,Male,White,L6,United Kingdom,UK&IRE,167000,6.0,6.0,4.0
other,Software Engineering Manager,Male,Asian,L6,USA,USA,240000,20.0,11.0,4.0
other,Software Engineer,Male,White,L6,USA,USA,170000,8.0,1.0,4.0
Goldman Sachs,Software Engineer,Male,White,L6,United Kingdom,UK&IRE,154000,5.0,3.0,4.0
other,Software Engineering Manager,Other,Unknown,L6,USA,USA,260000,12.0,4.0,4.0
other,Software Engineer,Other,Unknown,L6,USA,USA,200000,11.0,5.0,4.0
JPMorgan Chase,Software Engineer,Male,Unknown,L6,USA,USA,250000,14.0,2.0,3.0
other,Software Engineer,Other,Unknown,L6,USA,USA,150000,8.0,8.0,3.0
JPMorgan Chase,Software Engineer,Male,White,L6,United Kingdom,UK&IRE,168000,6.0,0.0,4.0
JPMorgan Chase,Software Engineer,Male,Hispanic,L6,USA,USA,142000,8.0,5.0,3.0
JPMorgan Chase,Software Engineer,Other,Unknown,L6,USA,USA,165000,7.0,6.0,3.0
other,Software Engineer,Male,Asian,L6,USA,USA,180000,10.0,2.0,4.0
Goldman Sachs,Data Scientist,Female,Unknown,L6,USA,USA,235000,7.0,7.0,4.0
JPMorgan Chase,Software Engineer,Male,White,L6,United Kingdom,UK&IRE,219000,9.0,2.0,4.0
Goldman Sachs,Software Engineer,Male,White,L6,USA,USA,300000,13.0,1.0,4.0
JPMorgan Chase,Software Engineer,Male,Asian,L6,India,India,51000,12.0,3.0,3.0
Goldman Sachs,Software Engineer,Male,Asian,L6,United Kingdom,UK&IRE,150000,9.0,1.0,4.0
other,Software Engineer,Male,Asian,L6,USA,USA,230000,15.0,1.0,3.0
other,Software Engineering Manager,Male,Asian,L6,India,India,59000,19.0,4.0,3.0
other,Software Engineering Manager,Other,Unknown,L6,USA,USA,208000,20.0,10.0,4.0
other,Business Analyst,Male,Asian,L6,USA,USA,190000,13.0,9.0,3.0
JPMorgan Chase,Data Scientist,Other,Unknown,L6,USA,USA,200000,34.0,4.0,4.0
JPMorgan Chase,Software Engineer,Other,Unknown,L6,USA,USA,177000,10.0,2.0,4.0
Goldman Sachs,Software Engineer,Male,White,L6,USA,USA,190000,14.0,2.0,3.0
JPMorgan Chase,Software Engineering Manager,Male,Asian,L6,USA,USA,167000,18.0,10.0,3.0
other,Software Engineering Manager,Male,Hispanic,L6,USA,USA,250000,20.0,10.0,4.0
other,Software Engineer,Male,Asian,L6,India,India,50000,10.0,5.0,3.0
other,Software Engineer,Other,Unknown,L6,United Kingdom,UK&IRE,175000,18.0,4.0,4.0
Goldman Sachs,Software Engineer,Male,Asian,L6,USA,USA,127000,12.0,9.0,4.0
other,Software Engineer,Male,Asian,L6,USA,USA,235000,10.0,5.0,4.0
other,Software Engineer,Male,Unknown,L6,USA,USA,165000,7.0,4.0,4.0
other,Product Manager,Male,Black,L6,USA,USA,200000,8.0,8.0,3.0
Goldman Sachs,Software Engineering Manager,Other,Unknown,L6,USA,USA,400000,9.0,5.0,4.0
JPMorgan Chase,Software Engineering Manager,Male,Asian,L6,India,India,67000,12.0,5.0,3.0
JPMorgan Chase,Software Engineer,Male,Asian,L6,India,India,84000,18.0,5.0,3.0
other,Software Engineer,Other,Unknown,L6,USA,USA,220000,10.0,10.0,4.0
Goldman Sachs,Software Engineer,Male,Asian,L6,USA,USA,250000,5.0,0.0,4.0
other,Software Engineer,Male,White,L6,USA,USA,140000,5.0,1.0,3.0
Goldman Sachs,Software Engineer,Other,Unknown,L6,USA,USA,260000,6.0,6.0,3.0
JPMorgan Chase,Software Engineering Manager,Male,White,L6,United Kingdom,UK&IRE,99000,11.0,6.0,3.0
other,Software Engineering Manager,Male,Unknown,L6,USA,USA,215000,15.0,9.0,3.0
